order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_creation_date,review_answer_timestamp,seller_city,seller_state,customer_unique_id,customer_city,customer_state,zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,delivery_time
15c6ed2642d0ed7b492597fffca4d9a6,462cc5bc6b7fb4fd7a46a6def0dbc6b9,delivered,2017-12-23 12:39:01,2017-12-23 12:50:35,2017-12-26 16:05:10,2017-12-29 22:47:20,2018-01-22 00:00:00,1,bc7952b8b83834a52bc73204ea2576f2,3d871de0142ce09b7081e2b9d1733cb1,2017-12-29 12:50:35,29.9,15.1,relogios_presentes,58.0,349.0,2.0,300.0,40.0,10.0,25.0,1,credit_card,1,45.0,89c4a8e86782dda57ac18c3bbe3802d8,5,2017-12-30 00:00:00,2018-01-01 19:42:11,campo limpo paulista,SP,410f1c962e3ef4a0da9104536d97a4ae,pouso alegre,MG,37550,-22.23613355148681,-45.94410455148681,pouso alegre,MG,6.0
b7e1da759d7b362340fef94519f33500,f7efbfdd624903afdc318beca96f519f,delivered,2017-03-03 21:43:21,2017-03-04 21:45:13,2017-03-07 11:15:25,2017-03-13 08:52:00,2017-03-22 00:00:00,1,bf937a731d01528bc2c8b11863de7586,e24fc9fcd865784fb25705606fe3dfe7,2017-03-08 21:45:13,798.0,18.17,pet_shop,56.0,1115.0,2.0,1185.0,30.0,10.0,21.0,1,credit_card,4,816.17,603334b2878caac49a35d690b4806c99,5,2017-03-14 00:00:00,2017-03-16 23:56:43,braganca paulista,SP,dde181b2643870a2c667c9c9bcd99aa6,campinas,SP,13010,-22.90299510574757,-47.05303843089614,campinas,SP,9.0
ed17f0572bc6ccdacbb220b282a6387c,456bc15b6d6ff358f65574b05e443459,delivered,2017-08-02 14:08:19,2017-08-04 02:15:17,2017-08-08 18:53:48,2017-08-18 08:53:42,2017-09-01 00:00:00,1,6843fcf2daa799e469f08d9ded452d01,75d34ebb1bd0bd7dde40dd507b8169c3,2017-08-10 02:15:17,89.99,21.43,telefonia,60.0,2050.0,2.0,500.0,23.0,6.0,15.0,1,boleto,1,111.42,121f9b55bf87216a0a8fb8c84b1fab4e,3,2017-08-19 00:00:00,2017-08-19 17:10:12,salvador,BA,ffe8f2fc0cee48f79934bd2c506fafc0,sao paulo,SP,8215,-23.54076586733221,-46.44488499347912,sao paulo,SP,15.0
f12e95396a91baaadc20348d68728946,a4281c769d0b18874653319a49618bbe,delivered,2018-08-05 18:44:29,2018-08-05 18:55:16,2018-08-06 11:50:00,2018-08-08 21:38:41,2018-08-09 00:00:00,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,2018-08-07 18:55:16,78.0,7.81,relogios_presentes,59.0,319.0,4.0,250.0,16.0,2.0,20.0,1,credit_card,4,85.81,0daf63f26d677362fe43acc8fbe16b08,3,2018-08-09 00:00:00,2018-08-11 00:00:54,sao paulo,SP,286af58dd53e53cac21c7985527712ce,sao bernardo do campo,SP,9850,-23.699828042472102,-46.587145506780665,sao bernardo do campo,SP,3.0
122c0857cda2681ca041cded5e95741a,a6d9e3593fee6cf4000e7fd40e14a15a,delivered,2017-06-09 20:35:47,2017-06-13 03:50:32,2017-06-14 09:08:25,2017-06-19 18:43:48,2017-07-10 00:00:00,3,6ee7217ab647f3c2b4a5161c75cadab3,cca3071e3e9bb7d12640c9fbe2301306,2017-06-27 03:50:32,8.9,11.85,moveis_decoracao,49.0,374.0,1.0,600.0,25.0,2.0,17.0,1,boleto,1,103.75,499afb89dceb482d03311c83ae6921f4,5,2017-06-21 00:00:00,2017-06-23 22:05:58,ibitinga,SP,af7eddc6b6c71109b0e05f9a0f49dde2,carapicuiba,SP,6341,-23.57027709297332,-46.8199784185333,carapicuíba,SP,9.0
927ace45edbc6f486fa5656683aa791d,9d152916f0320da486a98c2231599a4d,delivered,2018-04-05 21:50:13,2018-04-06 21:49:20,2018-04-10 20:49:28,2018-04-27 10:48:55,2018-04-26 00:00:00,1,a77e6c93242ae050800cb3e5b98c2fcd,1f50f920176fa81dab994f9023523100,2018-04-11 21:49:20,79.9,26.64,bebes,59.0,348.0,2.0,8300.0,45.0,25.0,45.0,1,credit_card,8,106.54,c51ceaf5253aa85271b664bf098438d9,1,2018-04-28 00:00:00,2018-04-30 14:47:05,sao jose do rio preto,SP,739569d155392a052c876b8f60a6ee41,belo horizonte,MG,30840,-19.8899815759777,-44.00186888520128,belo horizonte,MG,21.0
e1cf4f3524c63c7e9c134666f89e722d,83bd185600ed4811ec23f273a2392dd5,delivered,2018-02-02 12:56:51,2018-02-02 14:09:38,2018-02-03 14:44:45,2018-03-07 00:22:45,2018-02-26 00:00:00,1,02fbee632a2044d48ab16d57eec4db58,4a3ca9315b744ce9f8e9374361493884,2018-02-08 14:09:38,86.9,13.63,cama_mesa_banho,53.0,230.0,1.0,1017.0,39.0,15.0,34.0,1,credit_card,3,100.53,ed9b4fdced4a66ff16756b7df079234b,1,2018-02-28 00:00:00,2018-02-28 08:51:55,ibitinga,SP,cffe5a17924e2130884e388c249cd6db,sao paulo,SP,4843,-23.743340161809684,-46.69562295614291,sao paulo,SP,32.0
e4fe84926e03b0030e643318464be6a7,ff3c583d80f698805bcda1e3059cb352,delivered,2017-10-02 21:14:34,2017-10-02 21:28:23,2017-10-04 15:34:18,2017-10-10 19:38:47,2017-10-25 00:00:00,1,c5e9b73e5f4c644885862ba3e1137b57,46dc3b2cc0980fb8ec44634e21d2718e,2017-10-08 21:28:23,199.99,17.16,brinquedos,50.0,1492.0,10.0,733.0,29.0,11.0,28.0,1,credit_card,2,217.15,508386eae66377898256a2e7340568ff,5,2017-10-11 00:00:00,2017-10-11 22:53:28,rio de janeiro,RJ,c8527d7891e1b7544ee5af8f3cfbbacf,boituva,SP,18550,-23.30047581231821,-47.65036425995779,boituva,SP,7.0
6efa7ab74072ac5be10003b8ccf246bc,b92bc296adaba8e8ee97032344932a59,delivered,2018-06-06 09:46:18,2018-06-06 09:55:24,2018-06-06 14:16:00,2018-06-15 18:41:48,2018-07-27 00:00:00,1,878c61936b5c51f321ac165750d97a0b,6a8b085f816a1f75f92dbac6eb545f8f,2018-06-14 09:55:24,16.9,18.23,automotivo,58.0,300.0,3.0,88.0,21.0,11.0,15.0,1,credit_card,1,35.13,3238772eec461f5484e31e14f04aff0c,3,2018-06-16 00:00:00,2018-06-19 20:47:42,bebedouro,SP,a24fbc10c14008a91ae28b1dcfa3268b,rio de janeiro,RJ,20540,-22.922892722459423,-43.25613114625778,rio de janeiro,RJ,9.0
c0141f939a5a2e130bb9e329eaa20e2a,329fcf50087d2f2fae1b09d0e10baa00,delivered,2017-07-25 16:10:21,2017-07-25 16:23:23,2017-07-26 15:36:25,2017-08-01 20:04:31,2017-08-16 00:00:00,1,8f90151658c1de0ef26b6d9c3d74ae3a,3d871de0142ce09b7081e2b9d1733cb1,2017-07-31 16:23:23,55.0,16.15,brinquedos,44.0,88.0,2.0,5700.0,39.0,30.0,29.0,1,credit_card,3,71.15,b7405480a13069506a9d5535856dd452,3,2017-08-02 00:00:00,2017-08-03 17:36:08,campo limpo paulista,SP,8a5d7a54bfa3ec6f392a57f7619dd9f4,curitiba,PR,81670,-25.505702067718865,-49.25039576074791,curitiba,PR,7.0
0b47f5e9432bd433f8c5cf64e60e6e5f,90bd3163f91abddea340d03ca4eaf140,delivered,2018-08-07 11:08:50,2018-08-07 11:24:58,2018-08-08 15:01:00,2018-08-15 21:28:31,2018-08-29 00:00:00,1,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,2018-08-13 11:24:58,170.0,53.54,telefonia,58.0,1500.0,4.0,700.0,32.0,15.0,21.0,3,voucher,1,20.0,3ebfaa06dfa27ab1103c52627adb16b3,4,2018-08-16 00:00:00,2018-09-04 18:57:28,lauro de freitas,BA,bddc05c034061c84f92fe1710bfa5fe4,sao joaquim da barra,SP,14600,-20.59907168923308,-47.86458619586341,sao joaquim da barra,SP,8.0
2beb7e011571a837462a006a779881e8,a26d969df103529ca7d2dc3b8f8a1e5a,delivered,2017-07-24 15:37:15,2017-07-25 15:45:14,2017-07-26 19:17:47,2017-08-04 18:13:41,2017-08-15 00:00:00,1,090d6db6ad440d35cef0726b5a8bec14,152ee17e4c8aaf53dac99f3462e4999b,2017-07-31 15:41:33,62.99,15.19,utilidades_domesticas,19.0,97.0,1.0,7300.0,53.0,33.0,33.0,1,credit_card,3,78.18,689a3387adbfeb25be4fcab15e33de99,5,2017-08-05 00:00:00,2017-08-15 18:20:06,garuva,SC,c1d17de7f48b64a544769023500456f0,franca,SP,14403,-20.56766258728556,-47.38273172876563,franca,SP,11.0
d568db372124bae10404acba43558652,dfd98d84e66b465250732382ff6a5d34,delivered,2017-09-03 11:20:06,2017-09-03 11:30:13,2017-09-04 19:09:11,2017-09-11 17:09:06,2017-09-26 00:00:00,1,72172e982e8b92155069e4201c92c0bb,e9779976487b77c6d4ac45f75ec7afe9,2017-09-08 11:30:13,37.49,15.1,esporte_lazer,60.0,3847.0,5.0,200.0,28.0,10.0,13.0,1,credit_card,2,52.59,c164767e83a6f1c7a4985be68b47085e,5,2017-09-12 00:00:00,2017-09-14 21:33:34,praia grande,SP,64827a379b63b1a5b42041139b44ff5e,sao goncalo do sapucai,MG,37490,-21.889290198038665,-45.59077016484012,sao goncalo do sapucai,MG,8.0
c8b5282d408a1646c2b36a65f3d6fc80,259e30be470dc3beda52b7504700face,delivered,2018-01-30 11:12:52,2018-01-30 11:34:52,2018-02-01 02:12:02,2018-02-15 17:58:58,2018-02-22 00:00:00,1,16241e79b047426033194065d8b321b2,4830e40640734fc1c52cd21127c341d4,2018-02-05 11:31:39,29.99,15.24,moveis_decoracao,57.0,526.0,2.0,400.0,18.0,19.0,14.0,1,credit_card,4,45.23,0daa8709b5972fc04b4ff4e16656bbc2,5,2018-02-16 00:00:00,2018-02-18 15:32:45,sao paulo,SP,f4f2d85371955b0e254ce594fcf09a0d,lavras,MG,37200,-21.248430621703505,-45.015649789485806,lavras,MG,16.0
0607f0efea4b566f1eb8f7d3c2397320,a5fbb6579eacbeb02752a143bfe82405,delivered,2018-03-06 09:47:07,2018-03-06 09:55:47,2018-03-07 21:33:39,2018-03-09 23:36:47,2018-08-03 00:00:00,2,952ef4ed720bf5d77f42712da90f2f49,903037660cf848a717166eb7a06d616e,2018-03-13 09:55:47,62.99,10.09,moveis_decoracao,24.0,229.0,1.0,5300.0,21.0,28.0,21.0,1,credit_card,3,146.16,910f7f863978cf42c85c79c9aaefe353,5,2018-03-10 00:00:00,2018-03-12 15:39:26,sao paulo,SP,85895a0452aba21c4bb0e5b0e1b5e6eb,sumare,SP,13175,-22.817940349921532,-47.24128993462143,sumaré,SP,3.0
590e553dbe26e3d9c4b68e521b9b2510,ff435cc65cd916dc80ccdb0d1dba39f1,delivered,2017-12-03 23:06:10,2017-12-03 23:31:27,2017-12-06 00:33:34,2017-12-21 23:16:59,2017-12-29 00:00:00,1,3e45fc327c9740f1ae03383a8e201968,e9779976487b77c6d4ac45f75ec7afe9,2017-12-07 23:31:27,22.89,15.1,perfumaria,60.0,3098.0,1.0,107.0,21.0,10.0,12.0,1,credit_card,3,37.99,bd6a4b239da23f1cc6e1cc0c2dbcc8ac,5,2017-12-22 00:00:00,2017-12-25 03:03:08,praia grande,SP,71f7b44cc23f9a6e1bc43d422652d8ac,nova iguacu,RJ,26215,-22.75187633512374,-43.44262734924887,nova iguacu,RJ,18.0
061ba2e2d7544790b6ed6b5b4dd9278c,45a5c55de4dd108a83c8f746bec3ef2b,delivered,2018-05-03 22:56:36,2018-05-03 23:10:46,2018-05-09 15:48:00,2018-05-23 10:33:08,2018-06-04 00:00:00,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-05-09 23:10:46,110.0,0.0,relogios_presentes,33.0,523.0,3.0,584.0,16.0,11.0,13.0,1,credit_card,5,110.0,58350a1e14d51154edff84857490dd16,4,2018-05-24 00:00:00,2018-05-28 03:53:24,ribeirao preto,SP,b827fea57cffd3dd3389cfff90963c90,itapetinga,BA,45700,-15.24102091861912,-40.22883568001954,itapetinga,BA,19.0
b249bb5bc00cfbe2ce917a5a07c72b46,291112ea24a58ed3cf44e795d75249ec,delivered,2018-07-28 21:11:55,2018-07-28 21:25:10,2018-07-30 16:27:00,2018-08-02 19:06:43,2018-08-29 00:00:00,1,288dbc06591742c5d7fe90fbfb08943e,9add47bf45ce8e8c7db6b9cf670b1e09,2018-08-01 21:25:10,132.8,18.99,moveis_decoracao,55.0,1130.0,1.0,3450.0,43.0,18.0,22.0,1,credit_card,2,151.79,6be33d28867878be5e9f4ab6be12f8db,4,2018-08-03 00:00:00,2018-08-06 01:13:57,fazenda rio grande,PR,d7a4e3c7f8f94921ebe0b6f850708ffe,sao paulo,SP,5412,-23.55620647238731,-46.680706534422015,são paulo,SP,4.0
ee379f722c4341641c16be92f2175437,9d4aaffa7af020d04df29e4c07fedbb0,delivered,2017-09-21 22:14:13,2017-09-23 02:25:34,2017-09-25 18:44:58,2017-09-28 12:29:01,2017-10-13 00:00:00,1,f97a136cf6e5f5d9333b513afc8b153e,1900267e848ceeba8fa32d80c1a5f5a8,2017-09-28 02:25:34,32.99,11.85,cama_mesa_banho,55.0,648.0,2.0,400.0,16.0,10.0,16.0,1,boleto,1,44.84,1deaa0fc664506d3e7e395ba79c3a253,5,2017-09-29 00:00:00,2017-10-01 01:45:20,ibitinga,SP,b9a017fb5fe1bfa713838d0da5005a38,sao paulo,SP,4313,-23.643399889633148,-46.639676090890354,sao paulo,SP,6.0
200331f78002771b79409a9cf7962dfa,acca74d2a60c03b46a5256c02cef9244,delivered,2017-08-22 12:49:28,2017-08-22 13:07:26,2017-08-31 13:55:04,2017-09-05 18:40:50,2017-09-18 00:00:00,1,30d1842be9c62546d3fb853119602ac2,8603f0038fe0e52fedd3382d266723de,2017-09-01 13:07:26,180.0,34.32,eletrodomesticos_2,50.0,914.0,3.0,11900.0,65.0,35.0,35.0,1,credit_card,6,214.32,69a1068c3128a14994e3e422e4539e04,5,2017-09-06 00:00:00,2017-09-08 00:24:52,garopaba,SC,f34cd7fd85a1f8baff886edf09567be3,timbo,SC,89120,-26.80546416180968,-49.26297922730684,timbo,SC,14.0
b8b755f4dbfb058b20c5c4ef662ddc9f,36d53e516a44e61c73a33f25619f1980,delivered,2018-04-04 16:43:47,2018-04-04 16:55:35,2018-04-10 21:21:07,2018-04-18 12:12:53,2018-04-30 00:00:00,1,fab8297a9d2e7e1e756998675831f7e9,fa1a9dec3a9940c072684a46728bf1fc,2018-04-10 16:55:35,142.9,27.73,pet_shop,63.0,1440.0,3.0,6700.0,40.0,20.0,50.0,1,credit_card,1,170.63,855caddf244b88b6d99a9ae1064c725d,4,2018-04-19 00:00:00,2018-04-23 13:08:09,icara,SC,ff5dc18f33f97199609b4dd60918b6ae,divinopolis,MG,35500,-20.146795818518324,-44.89923547871164,divinopolis,MG,13.0
f0e99a13bd301f69aa29160ac8cd864f,0677048b122422b313b96967d64e8cb6,delivered,2018-08-03 23:17:41,2018-08-03 23:30:14,2018-08-08 15:23:00,2018-08-13 16:26:45,2018-08-21 00:00:00,1,b0054021dee7f055b57da97096fc1c95,6288c69c4ce638e59925e59193f98b16,2018-08-06 23:30:14,32.99,18.33,brinquedos,45.0,386.0,1.0,400.0,16.0,12.0,15.0,1,credit_card,5,51.32,a92404e93928e56c21e0baca75355c28,5,2018-08-14 00:00:00,2018-08-14 23:07:02,santo andre,SP,d0bd3c33ffe8ebc807b6e0c06b945bb3,vassouras,RJ,27700,-22.41504060983686,-43.68842340245922,vassouras,RJ,9.0
1b181325fc6ea91c3d0397695f84aa63,44eb37dcd809e369b7e2831135e98cf0,delivered,2017-08-16 16:54:04,2017-08-17 02:55:49,2017-08-22 14:49:55,2017-08-23 19:03:43,2017-08-29 00:00:00,1,964c5f7cd701d923e2350137a4715bb1,94144541854e298c2d976cb893b81343,2017-08-23 02:55:49,18.9,8.11,beleza_saude,44.0,1653.0,2.0,75.0,23.0,7.0,14.0,1,boleto,1,27.01,1d88ac1da949a9dcf5f73f9a9ffb01a6,5,2017-08-24 00:00:00,2017-08-25 00:53:06,viamao,RS,aff4d64702c3e109a12e2975e12f1421,porto alegre,RS,90010,-30.03608137275657,-51.230943010271766,porto alegre,RS,7.0
12246bc7c8c246d8294f4f6a04efc60e,1e730a96d690e79c6c7f148ed0510bdd,delivered,2017-03-08 23:55:39,2017-03-08 23:55:39,2017-03-10 12:46:09,2017-03-16 13:39:19,2017-03-29 00:00:00,1,555ac2c0671fd791fae84d6eeec2c1fc,ae8bfdbf1c2a2a2dee92d799db0a31c6,2017-03-14 23:55:39,49.99,18.63,utilidades_domesticas,31.0,300.0,1.0,1400.0,26.0,12.0,30.0,1,boleto,1,68.62,116fe7ea64cdd223ae905d7007e95ae1,5,2017-03-17 00:00:00,2017-03-20 10:21:15,toledo,PR,78326d14127295580b604e29643d9421,bento goncalves,RS,95700,-29.172086446073383,-51.52229420847634,bento goncalves,RS,7.0
b4c378fc7efa4921d498214f89ff5f52,e1025970513db820041ca58bfa27a596,delivered,2018-03-03 18:04:12,2018-03-03 18:15:33,2018-03-05 18:06:15,2018-03-15 15:38:40,2018-03-29 00:00:00,1,7cc67695a7648efc5e7a755603402b49,95e03ca3d4146e4011985981aeb959b9,2018-03-14 18:15:33,29.99,15.1,relogios_presentes,58.0,442.0,3.0,500.0,16.0,17.0,13.0,1,credit_card,1,45.09,cfc9b6e21b969ae50fd4fe56ccee68de,5,2018-03-16 00:00:00,2018-03-25 18:51:47,rio de janeiro,RJ,40aa913af937bbbc02ece78ad1306a28,sao jose do rio preto,SP,15055,-20.7967560864986,-49.36866433196034,sao jose do rio preto,SP,11.0
0cc893e70885ba7fc151e85141326ef5,55836520f2093cbfbbcc28fa0de53223,delivered,2018-08-14 11:40:48,2018-08-16 04:35:14,2018-08-16 14:41:00,2018-08-17 22:58:49,2018-08-20 00:00:00,1,f7f59e6186e10983a061ac7bdb3494d6,729f06993dac8e860d4f02d7088ca48a,2018-08-20 04:35:14,34.9,18.01,utilidades_domesticas,59.0,459.0,1.0,3700.0,32.0,22.0,46.0,1,boleto,1,158.73,f47a5647e4c0e53ccc638ee259740237,5,2018-08-18 00:00:00,2018-08-28 22:37:14,limeira,SP,1cc71a6cc6fa66799da6f4ef12d23574,sao paulo,SP,8280,-23.56467852178431,-46.47122041326677,sao paulo,SP,3.0
52a2359e51fb8624aed7515a20a1494a,7575557a12a4a1f9090984b67468bcf1,delivered,2018-07-16 16:24:16,2018-07-16 16:55:21,2018-07-24 13:21:00,2018-07-30 23:42:31,2018-08-13 00:00:00,1,daa528ea6aa4a90c32c4a2ce98ee3a9e,213b25e6f54661939f11710a6fddb871,2018-07-26 16:55:21,79.9,19.75,casa_construcao,57.0,1024.0,7.0,800.0,16.0,27.0,16.0,1,credit_card,1,99.65,4181db77d1768c22fa288a9b29a065d5,4,2018-07-31 00:00:00,2018-08-11 18:56:31,salto,SP,37d5d5ca65a89456510f9f7313755cb3,joinville,SC,89230,-26.338259336661103,-48.80008273022103,joinville,SC,14.0
00e6bc6b166eb28b4502c1cad4457248,267bfea62bbfc1342ffc898248403bb6,delivered,2018-07-01 23:18:47,2018-07-01 23:30:07,2018-07-02 14:05:00,2018-07-05 18:27:51,2018-07-30 00:00:00,1,9dae52e79d63184a0b32da87c5aabecf,d921b68bf747894be13a97ae52b0f386,2018-07-05 23:30:07,132.9,19.03,relogios_presentes,40.0,621.0,1.0,450.0,22.0,14.0,27.0,1,credit_card,2,85.86,7b207563e4dff6404c66d65997966b7c,5,2018-07-06 00:00:00,2018-07-06 22:02:45,formiga,MG,36928e3de80f63dad3bd1d0223b035fc,osasco,SP,6266,-23.49513649063103,-46.787449709471,osasco,SP,3.0
4d605dc9c5436f936edfd77a5c410297,c98fb088d7f8d69689e87c26a87b17ae,delivered,2018-05-15 10:56:29,2018-05-16 10:54:13,2018-05-17 09:34:00,2018-05-22 20:26:54,2018-06-04 00:00:00,1,1e89bd6bc4f739a8b303c92d58bf8014,d91fb3b7d041e83b64a00a3edfb37e4f,2018-05-22 10:54:13,53.55,18.25,eletrodomesticos,53.0,106.0,2.0,450.0,20.0,13.0,12.0,1,credit_card,1,71.8,123ed71f06578aac30992ff9bb85acf3,4,2018-05-23 00:00:00,2018-05-31 11:37:09,praia grande,SP,c2f5323dc4aea780c9b4a1ac677cfcf9,itabira,MG,35900,-19.644273964988315,-43.238790049896814,itabira,MG,7.0
7dfc0c4ee8e0efa633fe97c0409da2ea,2595d4fb8660dcb8cbb4e78b0a8f40ce,delivered,2017-11-24 14:05:22,2017-11-24 16:14:34,2017-11-30 22:48:38,2017-12-20 21:10:29,2017-12-18 00:00:00,1,077599a82ee54960bc4f4c941b0d1359,900ba814c251a692506d7834c1218441,2017-11-30 16:14:34,125.02,18.13,beleza_saude,53.0,1140.0,3.0,1600.0,18.0,8.0,20.0,1,credit_card,6,143.15,d440b03e9dbd0bd915e4890119037d03,3,2017-12-19 00:00:00,2017-12-20 02:05:29,salto,SP,5035394f5af1b31d7c536f2bff8e5c46,brasilia,DF,70658,-15.797394000000004,-47.93815799999999,brasilia,DF,26.0
b81cc4c93b45374aaf37b68eddcd9702,5d629e649127baf86e87b4860d8864ba,delivered,2017-10-08 23:18:53,2017-10-08 23:35:15,2017-10-09 18:28:17,2017-10-13 10:27:46,2017-11-01 00:00:00,1,3efd399c5d016b9e6a5ad3196eade44f,503c1de08ae81a2d86f17951b204db55,2017-10-17 00:35:15,213.0,14.51,bebes,28.0,855.0,2.0,1000.0,30.0,10.0,25.0,1,credit_card,3,227.51,29cbc62256c6293d7a2e8c252ca13e37,3,2017-10-14 00:00:00,2017-10-22 18:33:44,sao paulo,SP,58c1f9fd78546b60063e1fa52e3634e9,cachoeira paulista,SP,12630,-22.675464387731555,-45.0090550217843,cachoeira paulista,SP,4.0
f63a31c3349b87273468ff7e66852056,bf04d8d8923728c5bc0e982837507773,delivered,2017-12-29 16:20:43,2017-12-29 16:38:26,2018-01-02 19:24:58,2018-01-10 20:07:24,2018-02-09 00:00:00,1,b861b1b731a9102704784b9912aca82a,4736e9d642ef4257cd7622516931eb51,2018-01-15 16:38:26,29.99,16.11,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,850.0,37.0,6.0,35.0,1,credit_card,1,26.69,bc85f39adbafaddfda29d372f3825873,5,2018-01-11 00:00:00,2018-01-12 02:05:02,piracicaba,SP,40da859b36bc1c8a0ca2e4c478efbbf8,rio de janeiro,RJ,20270,-22.91736795920133,-43.21903738856826,rio de janeiro,RJ,12.0
fa630bc4aa5f6aa35485ddc68bb56edb,78003bdedb0e24f82a2027221622ed27,delivered,2018-08-22 18:20:05,2018-08-22 18:30:15,2018-08-23 15:45:00,2018-08-29 00:09:38,2018-08-30 00:00:00,1,0798196b28c04c8e543322896c882902,9f505651f4a6abe901a56cdc21508025,2018-08-24 18:30:15,289.0,10.18,informatica_acessorios,60.0,527.0,1.0,450.0,17.0,2.0,17.0,1,debit_card,1,299.18,04f83e65e0029d388aa9eb55a0877324,5,2018-08-30 00:00:00,2018-08-30 19:27:47,sao paulo,SP,60e75f3fa543f352de295b479191fecd,rio claro,SP,13506,-22.41434305691849,-47.551396749310776,rio claro,SP,6.0
6dac2e713f40b14ce9f85b719fb91a2a,b0a2a6680a062c32dae7fd1f02254235,delivered,2018-03-03 11:34:12,2018-03-06 03:35:43,2018-03-07 14:42:43,2018-04-18 21:31:37,2018-03-29 00:00:00,1,771a6b6fc2cc294592e31f3c675a091a,5d0363b33554b373851fc1622e4d5f3c,2018-03-12 03:35:43,50.9,27.74,automotivo,55.0,840.0,1.0,1700.0,45.0,20.0,45.0,1,boleto,1,78.64,d7542f52395d4a2e58e931fe8eff53c8,1,2018-04-04 00:00:00,2018-04-04 09:42:15,atibaia,SP,106db6ecd96194a8a17ff720035b3fcb,inhambupe,BA,48490,-11.785977132606256,-38.35483215580863,inhambupe,BA,46.0
07b9e5abd7254b1a85eb14ad3a1117e5,b503f68026d2399428f2e96529c73635,delivered,2017-10-09 08:10:30,2017-10-09 08:23:28,2017-10-10 23:12:51,2017-10-19 21:26:57,2017-10-25 00:00:00,1,92d2d88b37a70060bd536b8790d9edaa,59b22a78efb79a4797979612b885db36,2017-10-16 09:23:28,135.0,58.9,utilidades_domesticas,48.0,242.0,5.0,5250.0,50.0,20.0,40.0,1,credit_card,3,193.9,d065a52df69a90597f9de5b43ab6bbe7,1,2017-10-20 00:00:00,2017-10-23 14:00:15,uberlandia,MG,1b7f6f9b99184256cc36994b531453fd,sorocaba,SP,18087,-23.451570677408466,-47.3709066825299,sorocaba,SP,10.0
fa25c1041e1b896695240436adc0271e,b9dd7a8c7c61781ec848fafdcf7e3412,delivered,2018-03-30 19:27:37,2018-03-30 20:10:13,2018-04-03 14:48:39,2018-04-10 15:58:55,2018-04-26 00:00:00,1,49eeae59754cbcf1abeeffb8f51184ee,972d0f9cf61b499a4812cf0bfa3ad3c4,2018-04-05 20:10:13,72.75,31.16,cama_mesa_banho,49.0,1077.0,1.0,1575.0,26.0,21.0,23.0,1,credit_card,2,103.91,c0ef6c9d93fec55bd3b554cd1b239526,1,2018-04-11 00:00:00,2018-04-12 20:39:34,brusque,SC,e69077fb937a0eb51a6d94e07c4d4de9,manhuacu,MG,36900,-20.255733236686567,-42.03657507416492,manhuacu,MG,10.0
d10046876c7d9f01613da59ffa6cb07f,6559cb5b365f173915f766fefcd86972,delivered,2018-07-18 16:14:16,2018-07-18 16:25:17,2018-07-18 15:34:00,2018-07-23 20:46:44,2018-08-07 00:00:00,1,2196812e80b905c7071389c10ad035d3,77530e9772f57a62c906e1c21538ab82,2018-07-20 16:25:17,99.0,42.97,moveis_decoracao,59.0,2010.0,2.0,1500.0,69.0,11.0,11.0,1,credit_card,1,141.97,8686039970e6766ad14e6e699c1306ee,5,2018-07-24 00:00:00,2018-07-25 14:51:57,curitiba,PR,32bd614ad5f7df677e4bda5356273ddb,brasilia,DF,71010,-15.813881648166594,-47.98941649996167,brasília,DF,5.0
0aba4750be63d17b0b841afb6a84a629,1052ae24b3c5acdf4c7f5d4165a11dbf,delivered,2017-11-08 16:32:33,2017-11-08 16:47:30,2017-11-11 10:52:54,2017-11-14 17:44:56,2017-12-04 00:00:00,1,bb8f914d581c74f2ce85ce38ee07e3f4,93dc87703c046b603023e75222018b45,2017-11-21 16:47:00,199.0,13.52,relogios_presentes,52.0,777.0,1.0,400.0,28.0,10.0,18.0,1,credit_card,5,212.52,ba144f56c858a23a2934439886bf8778,5,2017-11-15 00:00:00,2017-11-17 20:46:32,belo horizonte,MG,885f85d419d323a54c3f4645893fe568,timoteo,MG,35181,-19.531453521286423,-42.61584631640682,timóteo,MG,6.0
